NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
60304,Kingston,ON,Near 23 Beechgrove Lane,44.21987,-76.52113,83.5,"PE,LU,P3,R",DMean,0.7,1.8,2.7,3.6,4.9,6,8.1,10.1,13.9,15.2,18.1,18.1,99.726775956,6.5,5.1,5.6,4.2,4.4,2.8,2.6,2.6,3.3,3.9,6.6,5.3,4.4,2.867956449,2016
60410,Toronto,ON,Lawrence & Kennedy,43.74792,-79.27406,172,"T,LU,P6,I",DMean,1.3,6,8.7,11.4,13.3,15.7,19.9,24.6,27.4,29.3,36,36,97.81420765,16.4,10.9,15.2,12.7,12.3,9.6,8.6,9,10.3,9.3,16.2,14.5,12.05,5.690821768,2016
60421,Toronto,ON,Yonge St. & Hendon Ave.,43.781584,-79.41773,181,"T,LU,P6,R",DMean,1.3,4.2,7.6,10.7,13.9,17.5,22.1,25.3,28.2,31.4,38.8,38.8,99.180327869,15.9,12.1,16.5,12.2,11.4,8.1,8,8.7,10.6,10.3,15.8,13.9,11.96,6.816548545,2016
60428,Brampton,ON,525 Main St. N./ Peel Manor,43.69875,-79.78092,234,"PE,LU,P6,R",DMean,1.3,3.3,5.3,7.8,11.7,14.3,20.1,23.3,27.4,29.7,34.6,34.6,99.453551913,11.5,10.5,14.2,11.5,9.6,6.6,5.6,6.4,9.1,9.8,13.2,8.7,9.71,6.573737625,2016
60430,Toronto,ON,125 Resources Road,43.709444,-79.5435,149,"PE,LU,P6,C",DMean,3.5,8.2,12.2,15.1,18,20.7,23.9,27.4,31.3,32.5,40.6,40.6,99.726775956,18.7,16.2,20.1,16.3,16.5,12.5,11.1,12,14.4,12.7,19.9,18,15.7,6.198293931,2016
60433,Toronto,ON,Bay/Wellesey St.,43.66417,-79.38722,107,"T,LU,P6,R",DMean,2.7,6.9,10,12.4,15.7,17.6,20.7,23.6,27.4,29.2,31,31,99.180327869,16.4,12.9,15.9,13.2,14.3,11.3,10.6,11,11.4,10.6,17.4,14.9,13.32,5.445345766,2016
60434,Mississauga,ON,3359 Mississauga Road,43.54697,-79.65869,110,"PE,LU,P5,C",DMean,0.5,3.6,5.6,8,10.5,12.3,14.6,16.7,20.4,23.7,27.3,27.3,99.180327869,10.5,7.5,9.6,8.4,8.7,8.7,6.4,7.1,8.8,7.7,11.4,8.5,8.6,4.567691129,2016
60435,Toronto,ON,461 Kipling Avenue,43.610761,-79.52194,92,"PS,LU,P5,I",DMean,2.6,7,10.3,13.5,17.1,19.9,24.6,28.4,32,34.1,42.7,42.7,100,18.3,14.7,20.9,16.6,16.1,13.1,10.8,11,11.2,10.2,19.1,14.2,14.69,6.887946824,2016
60438,Toronto,ON,401w - 125 Resources Rd.,43.711105556,-79.543425,,"T,LU,P6,C",DMean,3,10,14.5,18.5,22.6,24.7,29.2,30.7,34.5,35.7,44.6,44.6,97.540983607,22.9,20.4,23,20.6,20.2,17.3,14.9,14.2,15,15.3,22.8,21.2,19.03,7.035781656,2016
60512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,94,"PS,LU,P5,R",DMean,2.1,5.3,7.8,10.2,14.6,17.2,20.2,23.7,27.9,32.7,38.7,38.7,99.453551913,14.4,11.5,13.3,14.6,13.7,10.1,8.7,8.8,11.1,9.8,14.6,12.7,11.94,6.209955577,2016
60513,Hamilton,ON,Vickers Rd. & East 18th. St.,43.22942,-79.86278,212,"PE,LU,P6,R",DMean,2,3.6,4.9,6.7,9.2,11.5,14.1,16.6,19.4,22.8,31.2,31.2,98.907103825,8.5,8.1,9.6,10.3,9.4,7.4,6.1,5.9,6.5,6.4,9.3,7.7,7.95,4.53233036,2016
60515,Hamilton,ON,Main St. & Hwy 403,43.25744,-79.90775,99,"PE,LU,P5,R",DMean,3.2,5.7,8.2,10.2,13.7,16.4,20,23.1,26.8,28.5,31.4,31.4,99.453551913,12,12,14.9,14.2,14.3,10.7,8.1,8.8,10.8,10.6,14.3,11.3,11.83,5.744810797,2016
60610,Sudbury,ON,155 Elm Street,46.49194,-81.00311,271,"PS,LU,P3,R",DMean,1.2,2.4,3.7,5,7.6,10.8,14.3,17.7,22.9,26.8,31.1,31.1,99.453551913,11,12.6,10.6,8.3,4.9,3.6,3.1,3.8,4.2,5.1,7.7,8.8,6.93,5.25480596,2016
60709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319,-84.30992,252,"PS,MU,P3,C",DMean,1.1,1.7,2.4,3.4,4.8,5.8,7.3,8.6,10,11.8,17.6,17.6,99.180327869,6.8,4.9,4.4,3.6,3.4,3,2.7,2.5,2.7,2.9,5.2,6.5,4.05,2.394992686,2016
60809,Thunder Bay,ON,421 James Street South,48.37939,-89.29017,207,"PE,LU,P3,R",DMean,1.7,3.3,4.4,5.8,8.3,10.8,13,15.7,17.5,20,26.6,26.6,96.721311475,8.5,11.2,13.1,8.2,6.4,4.4,4.1,4.7,4.2,4.6,8.8,7.6,7.14,4.124872255,2016
60904,London,ON,42 St. Julien Street,42.97446,-81.20086,244,"PE,LU,P4,R",DMean,0.6,2.4,3.7,4.9,6.2,7.1,9.2,10.8,14.5,17,20.2,20.2,98.360655738,8.6,6.1,6.2,5.2,5.3,4.6,4.4,4,3.3,3.8,6.6,7.3,5.44,2.987663498,2016
61009,Sarnia,ON,700 Christina St. N.,42.990263,-82.395341,182,"PE,MU,P4,R",DMean,1.1,3.1,4.9,6.7,8.8,10.5,12.6,14.6,17.4,21.4,22.7,22.7,73.49726776,,,,7.3,7.4,6.2,6.1,6.4,6.8,6.8,10.1,9.9,,,2016
61104,Peterborough,ON,10 Hospital Drive,44.301833333,-78.346386111,236,"PE,MU,P4,R",DMean,0,1.3,2.5,3.5,5.1,6.4,9.1,12.2,15.5,16.8,22.3,22.3,98.087431694,8.5,3.8,5.5,4,3.4,2.9,2.7,3,3.7,3.9,7,6.4,4.52,3.467724299,2016
61201,Cornwall,ON,Bedford & Third St.,45.0179806,-74.7353139,59,"PE,MU,P3,R",DMean,0.7,2.1,3,4.1,6.1,7.6,10.7,13.5,21.2,22.9,29,29,100,10.1,6.8,8.3,5.2,4.3,3.1,2.8,2.8,3.8,4.5,7.4,7.3,5.54,4.304045587,2016
61302,St. Catharines,ON,62 Argyle Crescent/ Pump Stn.,43.16006,-79.23475,109,"PE,LU,P4,R",DMean,1.1,3.1,4.4,5.7,7.4,8.8,11.3,13.8,17.1,20.1,25.2,25.2,98.907103825,9.7,6.9,7.7,6.8,6.3,5.1,4.6,4.8,5.8,5.6,8.5,7.2,6.59,3.669754352,2016
61402,Brantford,ON,324 Grand River Ave.,43.13861,-80.29264,210,"PE,MU,P4,R",DMean,0.7,2.2,3.2,4.1,5.5,6.5,8.6,9.9,13.4,15.4,23.4,23.4,100,6.8,5.1,5.4,5.1,4.9,3.9,3.7,3.6,4,4,6.4,5.2,4.85,2.92976517,2016
61502,Kitchener,ON,West Ave. & Homewood,43.44383,-80.50381,325,"PE,LU,P5,R",DMean,1.4,2.6,3.9,5.2,6.9,8.3,11.4,13.6,17.7,19.5,23.7,23.7,97.540983607,7.7,6.1,9,6.8,6.1,4.5,3.8,4.3,5.2,5.2,8.8,6.9,6.16,3.7708424,2016
61603,Oakville,ON,"8th Line And Glenashton Dr., Halton Reservoir",43.48692,-79.70228,177,"PE,LU,P4,R",DMean,0.5,3.4,5.1,6.8,9.8,12,14.2,18.2,24.2,27,28.2,28.2,99.453551913,10,8.1,10.7,8.9,9.5,7.3,6,5.5,7.4,6.8,10.8,7.8,8.23,5.095727624,2016
61702,Oshawa,ON,2000 Simcoe Street North,43.94594,-78.89492,162,"T,LU,P4,R",DMean,0.6,2.3,3.8,5.4,7.1,8.7,12.2,15,17.8,20.9,29.4,29.4,98.907103825,9.3,6,7.5,5.3,5.7,4.1,3.9,3.9,5.4,5.2,9.6,10,6.31,4.186933842,2016
61802,Guelph,ON,Exhibition Park & Clark St. W.,43.551636111,-80.264155556,335,"PE,LU,P4,R",DMean,0.9,2.3,3.7,5.2,7.3,8.8,11.6,14,17.8,18.5,28,28,100,9.4,6.8,8.5,6.3,5.5,3.8,3.4,3.8,5,5.4,9.3,7.3,6.22,4.018417104,2016
62001,North Bay,ON,540 Chippewa St. W./Dept. Of National Defence,46.32323,-79.44928,223,"PE,MU,P3,R",DMean,0.5,1.6,2.5,3.6,4.9,6.6,10,11.9,15.4,19.4,28,28,100,8.7,7.8,7.7,4.4,4,2.4,2.4,2.9,2.9,3.3,5,5.3,4.73,3.818637664,2016
62501,Tiverton,ON,Bruce Nuclear Visitor Ctr,44.31447,-81.54972,230,"RB,NU,P1,A",DMean,-0.4,0.4,1,1.6,2.1,2.5,3.3,4.6,6.1,6.9,9.5,9.5,95.901639344,2.7,1.4,1.6,0.9,1.5,1.4,1.1,1.6,2.2,1.8,2.7,2.5,1.79,1.394579071,2016
62601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,"RB,SU,P2,A",DMean,0.7,2.1,3,3.5,4.2,4.6,5.4,6.1,7.4,8.5,12.8,12.8,99.726775956,4.8,3.2,3.1,3.4,3.9,3.7,3.6,3.6,3.4,2.8,4.2,4.4,3.7,1.452983611,2016
63001,Burlington,ON,"North Shore Blvd E. And Lakeshore Rd.,",43.314575,-79.802755556,83,"PE,LU,P3,C",DMean,1,4.6,7.4,9.4,12.1,13.6,16.6,20,23.4,26,32.6,32.6,99.726775956,12.5,10,9.9,9.1,9.8,9,7.6,9.4,10.1,9.8,14.5,10.9,10.21,5.067207674,2016
63701,Grand Bend,ON,Point Blake Conservation Area,43.333186111,-81.742822222,189,"RB,SU,P2,R",DMean,-0.8,0.5,1.8,2.6,3.3,3.9,4.8,6.2,7,9.8,14,14,100,3.1,1.9,1.8,2,3.7,2.8,2.7,2.4,2.5,2.3,3.6,4.1,2.75,1.908983719,2016
65001,Barrie,ON,83 Perry Street,44.382313889,-79.702430556,250,"PE,LU,P4,R",DMean,1.3,3,5,6.9,8.8,10.8,15.6,18.4,24.2,28.8,32.3,32.3,98.633879781,13.9,8,10.4,7.7,7.3,5.5,5.1,6.1,6.6,6.3,10.8,10.5,8.13,5.347151854,2016
65101,Newmarket,ON,Eagle St. & Mccaffrey Rd.,44.04431,-79.48325,273,"PE,LU,P4,R",DMean,0.7,2.2,3.6,5,7.5,9,13.2,16.1,20.1,24.3,30,30,100,9.7,6.3,9.1,6.1,5.4,3.8,3.4,4.9,6.2,6.3,9.3,7.1,6.48,4.661859766,2016
65201,Parry Sound,ON,7 Bay Street,45.33786,-80.03817,181,"PE,SU,P2,W",DMean,0.3,1.1,1.7,2.5,3.5,4.2,5.1,6.4,8.4,9.9,11,11,99.180327869,4.1,3.6,3.3,3.1,3.1,2.5,2.2,2.4,2.2,2.1,3.8,2.7,2.91,1.828378247,2016
65301,Port Stanley,ON,43665 Dexter Line,42.67208,-81.16289,217,"RB,NU,P2,A",DMean,0.3,1.3,1.9,2.6,3.4,3.8,4.7,5.6,6.4,7.2,8.7,8.7,98.633879781,3.2,2.2,2.1,2.3,2.9,3.8,3.7,3.1,2,1.9,3,3.3,2.82,1.411287882,2016
65401,Belleville,ON,2 Sidney Street,44.15053,-77.3955,85,"PE,MU,P3,W",DMean,0.7,2.1,3.3,4.5,5.8,7,8.7,11,13.2,15.4,20.8,20.8,96.994535519,6.9,4.4,4.9,3.9,4.4,3,3.6,5.2,6.5,5.3,7.3,5.4,5.06,2.967038975,2016
65801,Chatham,ON,435 Grand Avenue W.,42.40369,-82.20831,194,"PE,MU,P3,R",DMean,0,2.6,4,5,6.1,6.9,8.7,10.1,12.7,16,18.4,18.4,97.81420765,7.8,5.9,4.3,3.1,5.3,5.6,4.8,4.4,4.6,4.7,7.1,7.3,5.39,2.704772823,2016
70119,Winnipeg,MB,65 Ellen Street,49.89799,-97.14653,229,"PE,LU,P6,R",DMean,0.2,2.6,4.5,6.7,9.4,11.2,16.4,20.8,23,24.5,27,27,100,14.7,13.3,12.1,5.8,6.7,4.7,3.4,4,4.6,7.6,7.3,11.8,8.02,5.401914758,2016
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,"PE,MU,P3,I",DMean,0.5,1.8,2.8,3.7,4.7,5.4,7.1,8.7,10.9,12.1,18.1,18.1,93.715846995,5,4.2,2.9,1.8,2.8,,3.7,4,4.2,4.4,5.8,7.5,4.17,2.373786156,2016
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,1.3,3.5,5,6.3,8.3,10.1,12.3,14.2,18.1,22.1,28,28,96.448087432,9.7,8.6,7.7,8.7,6.5,4.8,4.3,5.4,6.3,6.5,8.8,10.6,7.34,4.002588562,2016
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,1.9,3.6,5.5,7.7,10.5,12.8,15.9,18.4,20.8,24.1,25,25,89.890710383,12.5,15.7,12.8,,6.2,5.8,4.8,4.9,5.6,6.4,9.8,11.8,8.9,4.862031306,2016
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,"PE,LU,P4,R",DMean,1.1,2.9,4,5,6.7,7.9,10.3,13.5,16.8,17.8,19.1,19.1,94.262295082,9.9,10,7.2,4.1,4.4,4.9,3.7,4.2,5.2,4.9,6.3,7.7,5.96,3.314779044,2016
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,"PE,SU,P3,R",DMean,1.1,2.4,3.6,5,6.9,8.7,10.9,12.9,16,16.9,24,24,95.355191257,10,7.7,4.9,4.3,3.6,4.5,3.3,3.6,5,5.8,6.6,11.2,5.95,3.554514225,2016
90120,Edmonton,AB,6240 113 Street,53.5001,-113.5261,670,"PE,LU,P4,R",DMean,0.3,3.2,5.4,7.9,11.3,14,19.7,23.9,29.1,30,38.4,38.4,95.355191257,20.2,13.2,8.4,3.6,6.9,5.2,4.9,5.6,7.8,10.9,12.6,14.7,9.67,6.652701336,2016
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,0.1,3.5,6.9,9.2,13.5,16.6,21.5,27.1,31.5,35.6,37.5,37.5,98.360655738,22.9,16.4,10.1,6.2,6.3,5.7,8.4,7.5,10,9.6,13.9,17.3,11.19,7.410898402,2016
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,1.8,6.5,10.7,13.9,18,20.4,25.4,29.3,32.3,33.9,37.8,37.8,99.180327869,26.1,21.6,17.3,10.4,8.8,7.4,10.8,11.2,12.4,15.2,18.2,20.5,14.94,7.201602973,2016
90133,Edmonton,AB,13915 115 Ave Nw,53.564411,-113.562583,670,"PE,LU,P4,P",DMean,1.7,4.9,7.2,9.8,14,18.1,23.8,27.4,32.8,35.8,38.6,38.6,94.808743169,26,19.2,13.5,8.1,8,6.7,5.9,7,9.2,11.1,15.5,17.9,12.19,7.498432179,2016
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,0,"T,LU,P3,R",DMean,1.7,3.8,5.7,7.8,10.9,13.7,18.1,22.9,26.2,29.8,34.3,34.3,96.448087432,20.2,14,9.4,5.8,6.4,6.4,5.6,5.4,7.1,8.1,10.5,15.3,9.49,6.084346672,2016
90135,Ardrossan,AB,3 Ave,53.554691,-113.144905,0,"PE,SU,P2,R",DMean,0.6,2.3,3.6,4.7,6.4,8.3,12.3,14.9,18.2,18.8,24.5,24.5,88.25136612,13.5,8.8,5.9,4,4.1,4,3.6,3.9,5.2,5.2,8.2,,6.03,4.080101287,2016
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,"PE,MU,P4,R",DMean,0.2,2.2,3.8,5.7,8.7,11.3,16.7,21.4,25.9,26.8,28.9,28.9,68.852459016,,,,3.8,6.1,5,4.4,4.6,7.4,8.5,14.1,14.3,,,2016
90222,Calgary,AB,39 St. & 29 Ave. N.W.,51.079222,-114.141828,1120,"PE,LU,P4,R",DMean,0,2.4,5.5,8,11.9,14.7,18.9,21.4,27,32.2,36.3,36.3,98.907103825,18.9,13.3,10.1,7,5.5,4.7,0,5.6,6.9,11.1,17.1,13.4,9.47,6.678544847,2016
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,0.3,4.2,6.7,9.3,14.6,18.1,25,28.9,32.8,37.8,52.9,52.9,98.907103825,23,18.5,12.4,7.4,7,5.9,6.4,6.9,8.3,12.4,17.4,21,12.2,8.439236988,2016
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1030,"PE,LU,P4,P",DMean,2,6.1,8.4,11.6,17.7,22.4,28.7,36.5,42.4,46.6,49.8,49.8,98.907103825,30.5,20.7,14.4,9.9,8.9,7.7,7.6,7.8,11.1,15.3,22.2,23,14.96,9.744660478,2016
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,1.6,3.2,4.7,6.3,10.3,14.6,21.8,26.2,30.2,31.8,32.8,32.8,92.62295082,21.5,16.5,8.8,5,5.2,4.5,4.1,4.2,5.1,7.7,11.1,16.1,9.36,7.324224954,2016
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,0.8,2,3.2,4.7,6.9,9.4,15.2,17.9,21.1,22.4,25.7,25.7,95.901639344,15.5,11.6,5.6,3.3,3.4,3.2,3.2,2.9,4.1,5.8,7.9,11.9,6.5,5.186219272,2016
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,1.3,2.8,3.7,4.7,6.4,7.7,10,11.7,14.3,15.4,20.6,20.6,96.448087432,9.6,7.8,5.3,4.2,4.6,3.7,3.8,3.8,4.4,5.4,6.3,8.6,5.64,3.084500273,2016
90502,Lethbridge,AB,2805 12 Ave N,49.71621,-112.8006,918,"PS,MU,P3,I",DMean,0.7,1.9,3.1,4.1,5.8,7.1,9.8,12.6,14.8,17.6,24.7,24.7,96.174863388,9.4,5.5,4.6,4.5,4.2,3.7,2.9,3.5,3.3,5.5,6.9,7.8,5.13,3.49235944,2016
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,0.6,2.4,3.8,5.8,8.9,12.4,17.1,22,28.6,32,37.4,37.4,96.721311475,18.2,12.9,7.3,4.4,5.2,5,3.7,3.9,5.5,6.7,10.6,12.2,7.97,6.613720168,2016
90602,Fort Saskatchewan,AB,Rge Rd 220 & River Road,53.75236,-113.12589,625,"RB,NU,P2,A",DMean,0,1.2,2.6,3.9,5.8,8.6,12.4,16.6,22.8,23.5,33.6,33.6,94.535519126,12.5,9.1,5.3,3.4,2.6,3.7,2,3.1,3.1,4.8,7.9,10.1,5.65,5.210734627,2016
90603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,"PE,SU,P3,R",DMean,0,0.9,2.3,4,6.9,10.2,14.4,19.5,24.7,28.6,35.3,35.3,96.174863388,14.4,11.7,5.2,3.1,4,3.5,2.3,2.4,4.3,5.1,8.5,10.3,6.19,6.141916451,2016
90606,Bruderheim,AB,,53.7999878,-112.92781,632,"RB,NU,P2,R",DMean,0,0.6,3.2,6.1,9.5,11.7,13.6,15.1,16.3,16.8,16.8,16.8,16.120218579,8.8,4.6,,,,,,,,,,,,,2016
90609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,"PE,SU,P2,O",DMean,0.3,1.6,2.6,3.6,4.9,6,8.8,12.2,14.7,19.2,23.2,23.2,75.136612022,,,,1.8,3.1,4.2,3.3,3.3,4.2,4.6,7.3,8.8,,,2016
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,0.6,2.3,3.9,5.8,9.5,12,15.3,16.6,21.3,22.4,26.8,26.8,97.81420765,12.6,13.7,9.2,4.9,5.3,2.9,3.9,3.9,4.8,6,9.4,13.3,7.5,5.150780815,2016
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,"PE,MU,P3,R",DMean,0,1.1,2.4,4.3,7.2,9.2,12.9,14.4,16,17.9,21.8,21.8,98.087431694,10.9,9.6,8.1,4,3.6,1.8,2.9,2.6,2.7,5.1,6.2,8.9,5.57,4.45621954,2016
90801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,"RB,NU,P2,F",DMean,0.1,1.1,2.7,4.8,8.6,11.5,15.4,18.5,21.1,23.7,24.2,24.2,96.448087432,13.2,12.9,9.4,6.4,2.4,2.4,2.3,3.2,2.9,4.7,7.5,13.4,6.75,5.66737681,2016
90806,Fort Mckay,AB,,57.1492,-111.6424,342,"PS,NU,P1,F",DMean,0.1,0.9,2.4,4.3,7.2,9.9,13.6,16.2,18.2,20,21.7,21.7,98.633879781,11.8,11.6,8.8,5.9,2.1,2.2,2.4,2.9,2.8,4,5.6,11,5.86,4.87937882,2016
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,"RB,NU,P1,F",DMean,0,0.2,0.9,1.6,2.6,3.6,5.7,7.5,9.3,10.1,13.2,13.2,98.360655738,4.9,3.7,2.5,1.2,1.5,0.9,1.1,1.1,1.5,1.6,2.9,4.3,2.28,2.331638114,2016
90808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,0,"RB,NU,P1,I",DMean,0.2,0.5,0.8,1,1.5,2,3,3.8,5,6.3,9.6,9.6,74.316939891,,,,1.3,1.3,0.8,0.8,0.7,0.9,1.3,2.5,3.2,,,2016
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,"RB,NU,P1,W",DMean,0,0.6,1.2,1.8,2.9,4.4,6.6,9.3,11.4,12.4,18.1,18.1,96.721311475,6.8,4.2,2.5,1,1.7,1.8,1.3,1.1,1.6,2,4.4,5.5,2.83,2.790269738,2016
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,"RB,NU,P1,A",DMean,0.6,1.5,2.3,3.1,4.4,5.6,7.6,9.1,12.2,15,19.5,19.5,98.360655738,8.4,4.7,5.1,2.3,2.1,3.2,2.7,2.3,2.3,3.5,5.6,4.8,3.92,2.780977033,2016
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,"RB,NU,P1,A",DMean,1,1.7,2.3,2.9,4.4,5.9,8.2,9.7,13.1,15.3,21,21,96.721311475,9,4.9,3.7,3,2.3,2.3,2.2,2.2,4.3,5.2,5.3,5.1,4.11,2.981778651,2016
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,"RB,SU,P2,A",DMean,0.7,1.3,1.8,2.4,3.4,4.6,8.1,10,13.5,15.3,17,17,98.360655738,7.5,3.6,3.2,1.9,1.8,1.7,1.9,2.3,2.2,3.1,6.7,5.5,3.48,2.97022901,2016
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,"RB,NU,P1,A",DMean,1,2,2.7,3.5,4.9,6.4,8.4,10.8,13.3,14.2,15.8,15.8,98.633879781,9.3,5.9,4.1,3.2,4.1,2.8,2.2,2.4,2.8,4,6.4,6.3,4.48,2.835723659,2016
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1428,"RB,NU,P1,F",DMean,0,0.1,0.6,0.9,1.7,2.6,3.8,4.6,4.8,5.5,10.1,10.1,97.81420765,1.4,0.7,0.7,1.9,3.9,1.1,0.7,1,0.9,2.4,1.6,1.7,1.49,1.443566585,2016
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,"RB,NU,P1,W",DMean,0.1,0.2,0.3,0.5,0.8,1.3,2.5,3.9,6.8,9.4,13.5,13.5,97.81420765,2.5,1.1,0.7,0.8,0.7,0.4,0.4,0.3,0.6,0.6,1.8,2.6,1.05,1.656634763,2016
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,"RB,NU,P1,A",DMean,0.2,1,1.8,2.7,3.7,4.7,6.3,7.8,9.8,10.3,12.2,12.2,93.169398907,5,2.7,2.1,3.4,6.7,3.4,3.9,1.7,1.3,2.5,3.2,2.5,3.19,2.212229273,2016
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,NU,P3,W",DMean,1.4,2.5,3.9,5.8,10.8,14.9,21.9,25.7,29.5,32.3,36.5,36.5,91.256830601,19.7,16.3,9.3,5.1,4.7,3.3,3.1,3.9,,6.6,14.1,14.6,9.12,7.68918268,2016
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,"RB,NU,P1,A",DMean,0.2,1.1,1.8,2.6,4,5.3,7.9,10.6,13.2,14.9,18.5,18.5,97.540983607,8.2,5.3,3.6,1.7,2.2,2.4,2,2,2.6,3.1,4.9,6.2,3.69,3.10082861,2016
92301,Redwater,AB,"Hwy 643, South Of Twp Rd 564",53.84369,-113.09922,631,"PS,NU,P1,I",DMean,0.7,3,5,6.9,10.1,12.3,17.1,22.4,28.4,32.1,34.8,34.8,86.338797814,18.6,14,8.1,5.8,,6.9,4.2,5.5,6.1,6.8,9.9,11.1,8.85,6.330104981,2016
92601,Bretton,AB,Hwy 20,53.0903,-114.46061,900,"RB,NU,P1,O",DMean,0.5,1.7,2.7,3.5,4.1,4.6,6.4,8,12,16.2,21,21,98.087431694,7.5,3.4,3.5,2.6,1.8,2.3,3.7,3.7,3.7,4,5.4,4.5,3.87,2.489351358,2016
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,"PE,SU,P2,I",DMean,0.8,2.2,3.2,5,7.9,10.6,14.3,18.5,20.6,22.5,25.5,25.5,98.087431694,14.2,11.4,6,5.3,3.9,2.8,2.7,2.9,4,5.5,10.2,12.2,6.76,5.115293523,2016
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,"RB,NU,P1,A",DMean,0.9,2,2.8,3.6,4.7,5.4,6.4,8.1,10,11.4,18.1,18.1,97.540983607,6.7,3.6,3.8,4.1,4.2,3.9,2.7,2.9,3.3,3.8,4.8,5.2,4.08,2.202499725,2016
93202,Hinton,AB,Private Road,53.427301,-117.544067,978,"RB,SU,P2,O",DMean,1,2.5,4,6,7.9,9.4,12.6,14.9,19.7,20.6,22.5,22.5,89.071038251,13.4,9.5,7.5,6.1,4.9,,3,2.6,3.9,5.6,9,9.6,6.82,4.217861812,2016
93801,Warburg,AB,Range Road 34,53.53,-114.6361,753,"RB,NU,P1,A",DMean,0,1.5,3.3,5.1,7.5,9.4,13.5,16.1,19.1,20.4,23.1,23.1,98.360655738,13.2,7.4,6.3,3.6,4.1,5.4,3.6,3.9,4.4,4.9,9.6,8.5,6.25,4.607973782,2016
93901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,"RB,NU,P2,A",DMean,0,0.4,1.2,1.9,2.9,3.8,5.4,7.1,10.5,13.7,20.1,20.1,97.540983607,6.1,2.5,2.5,1.7,1.8,2.1,1.9,1.4,1.6,2.5,4,3.1,2.61,2.718060427,2016
94202,Sunnybrook,AB,,53.4243,-114.3749,684,"RB,NU,P1,F",DMean,0.5,1.8,2.8,3.7,5,6.5,7.8,9.6,14,15.2,18.7,18.7,73.49726776,8.4,4.6,,,,5.8,3.7,2.6,2.7,3,4.8,5,,,2016
